time,eevp,votes_total,share_biden,share_trump,share_other,delta_votes,delta_biden,delta_trump,delta_other
2020-11-08T18:36:39Z,98,6756903,0.497,0.491,0.012,1709,849,839,20
2020-11-08T19:58:46Z,98,6758279,0.497,0.49,0.013,1376,683,-6082,6774
2020-11-08T21:04:41Z,98,6760137,0.497,0.49,0.013,1858,923,910,24
2020-11-09T13:07:53Z,98,6765139,0.497,0.49,0.013,5002,2485,2450,65
2020-11-09T14:42:41Z,98,6765191,0.497,0.49,0.013,52,25,25,0
2020-11-09T15:50:40Z,98,6765194,0.497,0.49,0.013,3,1,1,0
2020-11-09T16:18:39Z,98,6765221,0.497,0.49,0.013,27,13,13,0
2020-11-09T17:04:40Z,98,6765288,0.497,0.49,0.013,67,33,32,0
2020-11-09T18:18:42Z,98,6765632,0.497,0.49,0.013,344,170,168,4
2020-11-09T18:32:40Z,98,6765653,0.497,0.49,0.013,21,10,10,0
2020-11-09T18:50:40Z,98,6766343,0.497,0.49,0.013,690,342,338,8
2020-11-09T19:29:23Z,98,6766670,0.497,0.49,0.013,327,162,160,4
2020-11-09T19:29:39Z,98,6767119,0.497,0.49,0.013,449,223,220,5
2020-11-09T20:16:44Z,98,6767261,0.497,0.49,0.013,142,70,69,1
2020-11-09T20:58:40Z,98,6767438,0.497,0.49,0.013,177,87,86,2
2020-11-09T20:59:38Z,98,6767443,0.497,0.49,0.013,5,2,2,0
2020-11-09T21:28:44Z,98,6768832,0.497,0.49,0.013,1389,690,680,18
2020-11-09T21:32:40Z,98,6769148,0.497,0.49,0.013,316,157,154,4
2020-11-09T22:12:42Z,98,6770296,0.497,0.49,0.013,1148,570,562,14
2020-11-09T23:31:38Z,98,6771775,0.497,0.49,0.013,1479,735,724,19
2020-11-10T01:36:03Z,98,6772357,0.497,0.49,0.013,582,289,285,7
2020-11-10T02:15:22Z,98,6772846,0.497,0.49,0.013,489,243,239,6
2020-11-10T17:16:49Z,98,6773665,0.497,0.49,0.013,819,407,401,10
2020-11-10T17:28:47Z,98,6774102,0.497,0.49,0.013,437,217,214,5
2020-11-10T18:12:47Z,98,6775925,0.497,0.49,0.013,1823,906,893,23
2020-11-10T18:16:47Z,98,6776099,0.497,0.49,0.013,174,86,85,2
2020-11-10T18:32:56Z,98,6776102,0.497,0.49,0.013,3,1,1,0
2020-11-10T18:38:47Z,98,6776417,0.497,0.49,0.013,315,156,154,4
2020-11-10T19:18:50Z,98,6776558,0.497,0.49,0.013,141,70,69,1
2020-11-10T19:40:51Z,98,6777149,0.497,0.49,0.013,591,293,289,7
2020-11-10T20:14:48Z,98,6777366,0.497,0.49,0.013,217,107,106,2
2020-11-10T20:22:48Z,98,6777703,0.497,0.49,0.013,337,167,165,4
2020-11-10T20:34:48Z,98,6778126,0.497,0.49,0.013,423,210,207,5
2020-11-10T20:48:48Z,98,6778132,0.497,0.49,0.013,6,2,2,0
2020-11-10T20:51:49Z,98,6778137,0.497,0.49,0.013,5,2,2,0
2020-11-10T20:52:48Z,98,6778369,0.497,0.49,0.013,232,115,113,3
2020-11-10T21:14:48Z,98,6778588,0.497,0.49,0.013,219,108,107,2
2020-11-10T21:28:48Z,98,6779014,0.497,0.49,0.013,426,211,208,5
2020-11-10T21:44:48Z,98,6779244,0.497,0.49,0.013,230,114,112,2
2020-11-10T21:50:47Z,98,6779348,0.497,0.49,0.013,104,51,50,1
2020-11-10T22:14:50Z,98,6780547,0.497,0.49,0.013,1199,595,587,15
2020-11-10T22:18:47Z,98,6781103,0.497,0.49,0.013,556,276,272,7
2020-11-10T22:30:48Z,98,6781110,0.497,0.49,0.013,7,3,3,0
2020-11-10T22:57:46Z,98,6781120,0.497,0.49,0.013,10,4,4,0
2020-11-10T23:04:48Z,98,6781913,0.497,0.49,0.013,793,394,388,10
2020-11-10T23:10:47Z,98,6781994,0.497,0.49,0.013,81,40,39,1
2020-11-10T23:30:47Z,98,6783129,0.497,0.49,0.013,1135,564,556,14
2020-11-10T23:42:48Z,98,6783167,0.497,0.49,0.013,38,18,18,0
2020-11-11T02:59:45Z,98,6783854,0.497,0.49,0.013,687,341,336,8
2020-11-11T03:14:54Z,98,6784459,0.497,0.49,0.013,605,300,296,7
2020-11-11T13:42:49Z,98,6786843,0.497,0.49,0.013,2384,1184,1168,30
2020-11-11T14:54:47Z,98,6787788,0.497,0.49,0.013,945,469,463,12
2020-11-11T16:40:52Z,98,6787846,0.497,0.49,0.013,58,28,28,0
2020-11-11T17:46:47Z,98,6790231,0.497,0.49,0.013,2385,1185,1168,31
2020-11-11T20:18:49Z,98,6791624,0.497,0.49,0.013,1393,692,682,18
2020-11-11T20:21:53Z,98,6793681,0.497,0.49,0.013,2057,1022,1007,26
2020-11-11T21:47:03Z,98,6793689,0.497,0.49,0.013,8,3,3,0
2020-11-11T23:08:53Z,98,6796105,0.498,0.49,0.012,2416,7996,1183,-6764
2020-11-12T02:06:47Z,98,6796423,0.498,0.49,0.012,318,158,155,3
2020-11-12T02:23:25Z,99,6800799,0.498,0.49,0.012,4376,2179,2144,52
2020-11-12T02:27:30Z,99,6802504,0.498,0.49,0.012,1705,849,835,20
2020-11-12T02:36:41Z,99,6804083,0.498,0.49,0.012,1579,786,773,18
2020-11-12T14:46:56Z,99,6804278,0.498,0.49,0.012,195,97,95,2
2020-11-12T15:32:48Z,99,6804289,0.498,0.49,0.012,11,5,5,0
2020-11-12T15:36:47Z,99,6804293,0.498,0.49,0.012,4,1,1,0
2020-11-12T15:49:45Z,99,6812329,0.498,0.49,0.012,8036,4001,3937,96
2020-11-12T17:10:48Z,99,6812596,0.498,0.49,0.012,267,132,130,3
2020-11-12T19:08:48Z,99,6812601,0.498,0.49,0.012,5,2,2,0
2020-11-12T19:18:47Z,99,6812609,0.498,0.49,0.012,8,3,3,0
2020-11-12T19:30:48Z,99,6812854,0.498,0.49,0.012,245,122,120,2
2020-11-12T20:10:47Z,99,6812866,0.498,0.49,0.012,12,5,5,0
2020-11-12T20:20:48Z,99,6813048,0.498,0.49,0.012,182,90,89,2
2020-11-12T20:28:46Z,99,6815253,0.498,0.49,0.012,2205,1098,1080,26
2020-11-12T20:54:48Z,99,6815320,0.498,0.49,0.012,67,33,32,0
2020-11-12T21:34:49Z,99,6816543,0.498,0.49,0.012,1223,609,599,14
2020-11-12T21:36:50Z,99,6818731,0.498,0.49,0.012,2188,1089,1072,26
2020-11-12T22:12:48Z,99,6819061,0.498,0.49,0.012,330,164,161,3
2020-11-12T22:16:51Z,99,6820053,0.498,0.49,0.012,992,494,486,11
2020-11-13T01:26:45Z,99,6824120,0.498,0.49,0.012,4067,2025,1992,48
