time,pct,votes,biden pct,trump pct,other pct,biden tot,trump tot,other tot,batch,biden bat,trump bat,other bat,note
2020-11-04 23:19:06,0.99,799072,0.526,0.455,0.018,420311,363577,14383,4777,2512,2967,-1502,Other -1502
2020-11-05 19:52:32,0.99,798982,0.526,0.455,0.018,420264,363536,14381,-90,-47,-40,-1,Total -90
2020-11-06 13:25:13,0.99,802811,0.526,0.455,0.018,422278,365279,14450,3829,2014,1742,68,
2020-11-06 15:36:57,0.99,802951,0.526,0.455,0.018,422352,365342,14453,140,73,63,2,
2020-11-06 15:55:21,0.99,803041,0.526,0.455,0.018,422399,365383,14454,90,47,40,1,
2020-11-06 16:03:48,0.99,803046,0.526,0.455,0.018,422402,365385,14454,5,2,2,0,
2020-11-06 16:07:26,0.99,803060,0.526,0.455,0.018,422409,365392,14455,14,7,6,0,
2020-11-06 16:22:55,0.99,803105,0.526,0.455,0.018,422433,365412,14455,45,23,20,0,
2020-11-06 16:29:49,0.99,803135,0.526,0.455,0.018,422449,365426,14456,30,15,13,0,
2020-11-06 18:00:53,0.99,803165,0.526,0.455,0.018,422464,365440,14456,30,15,13,0,
2020-11-06 18:14:58,0.99,803195,0.526,0.455,0.018,422480,365453,14457,30,15,13,0,
2020-11-09 13:03:30,0.99,803514,0.526,0.455,0.018,422648,365598,14463,319,167,145,5,
2020-11-09 13:04:02,0.99,803631,0.526,0.455,0.018,422709,365652,14465,117,61,53,2,
2020-11-09 13:06:08,0.99,803638,0.526,0.455,0.018,422713,365655,14465,7,3,3,0,
2020-11-09 13:06:52,0.99,803652,0.526,0.455,0.018,422720,365661,14465,14,7,6,0,
2020-11-09 13:08:40,0.99,803675,0.526,0.455,0.018,422733,365672,14466,23,12,10,0,
2020-11-09 13:09:24,0.99,803742,0.526,0.455,0.018,422768,365702,14467,67,35,30,1,
2020-11-09 13:10:12,0.99,803838,0.526,0.455,0.018,422818,365746,14469,96,50,43,1,
2020-11-09 13:11:11,0.99,806272,0.527,0.454,0.018,424905,366047,14512,2434,2086,301,43,
2020-11-09 13:11:54,0.99,806300,0.527,0.454,0.018,424920,366060,14513,28,14,12,0,
2020-11-09 13:12:49,0.99,806301,0.527,0.454,0.018,424920,366060,14513,1,0,0,0,
2020-11-09 13:13:26,0.99,806319,0.527,0.454,0.018,424930,366068,14513,18,9,8,0,
2020-11-09 13:14:01,0.99,806363,0.527,0.454,0.018,424953,366088,14514,44,23,19,0,
2020-11-09 13:14:36,0.99,806368,0.527,0.454,0.018,424955,366091,14514,5,2,2,0,
2020-11-10 14:56:12,0.99,806367,0.527,0.454,0.018,424955,366090,14514,-1,0,0,0,Total -1
2020-11-10 14:56:44,0.99,806362,0.527,0.454,0.018,424952,366088,14514,-5,-2,-2,0,Total -5
2020-11-10 14:57:24,0.99,806335,0.527,0.454,0.018,424938,366076,14514,-27,-14,-12,0,Total -27
2020-11-10 15:03:13,0.99,806285,0.527,0.454,0.018,424912,366053,14513,-50,-26,-22,0,Total -50
2020-11-10 15:03:45,0.99,806275,0.527,0.454,0.018,424906,366048,14512,-10,-5,-4,0,Total -10
2020-11-10 15:07:46,0.99,804400,0.528,0.455,0.016,424723,366002,12870,-1875,-183,-46,-1642,Total -1875 Other -1642
2020-11-10 15:14:54,0.99,804453,0.528,0.455,0.016,424751,366026,12871,53,27,24,0,
