time,pct,votes,biden pct,trump pct,other pct,biden tot,trump tot,other tot,batch,biden bat,trump bat,other bat,note
2020-11-04 05:01:44,0,0,0,0,1,0,0,0,0,0,0,0,
2020-11-04 04:30:36,0.99,541879,0.651,0.33,0.018,352763,178820,9753,541879,352763,178820,9753,
2020-11-04 06:29:48,0.99,552216,0.643,0.338,0.018,355074,186649,9939,10337,2311,7828,186,
2020-11-04 12:32:48,0.99,573854,0.637,0.343,0.02,365544,196831,11477,21638,10470,10182,1537,
2020-11-12 20:45:53,0.99,574341,0.637,0.343,0.02,365855,196998,11486,487,310,167,9,
