time,pct,votes,biden pct,trump pct,other pct,biden tot,trump tot,other tot,batch,biden bat,trump bat,other bat,note
2020-11-06 17:11:40,0.99,4969088,0.494,0.493,0.013,2454729,2449760,64598,18,8,8,0,
2020-11-06 17:12:40,0.99,4969095,0.494,0.493,0.013,2454732,2449763,64598,7,3,3,0,
2020-11-06 17:15:43,0.99,4969132,0.494,0.493,0.013,2454751,2449782,64598,37,18,18,0,
2020-11-06 17:17:41,0.99,4969137,0.494,0.493,0.013,2454753,2449784,64598,5,2,2,0,
2020-11-06 17:18:41,0.99,4969173,0.494,0.493,0.013,2454771,2449802,64599,36,17,17,0,
2020-11-06 17:19:40,0.99,4969190,0.494,0.493,0.013,2454779,2449810,64599,17,8,8,0,
2020-11-06 17:20:45,0.99,4969551,0.494,0.493,0.013,2454958,2449988,64604,361,178,177,4,
2020-11-06 17:24:42,0.99,4969617,0.494,0.493,0.013,2454990,2450021,64605,66,32,32,0,
2020-11-06 17:25:40,0.99,4969649,0.494,0.493,0.013,2455006,2450036,64605,32,15,15,0,
2020-11-06 17:28:41,0.99,4969652,0.494,0.493,0.013,2455008,2450038,64605,3,1,1,0,
2020-11-06 17:30:41,0.99,4969678,0.494,0.493,0.013,2455020,2450051,64605,26,12,12,0,
2020-11-06 17:32:40,0.99,4969683,0.494,0.493,0.013,2455023,2450053,64605,5,2,2,0,
2020-11-06 17:35:39,0.99,4969757,0.494,0.493,0.013,2455059,2450090,64606,74,36,36,0,
2020-11-06 17:37:40,0.99,4969771,0.494,0.493,0.013,2455066,2450097,64607,14,6,6,0,
2020-11-06 17:47:41,0.99,4969781,0.494,0.493,0.013,2455071,2450102,64607,10,4,4,0,
2020-11-06 17:48:40,0.99,4969789,0.494,0.493,0.013,2455075,2450105,64607,8,3,3,0,
2020-11-06 17:49:40,0.99,4969797,0.494,0.493,0.013,2455079,2450109,64607,8,3,3,0,
2020-11-06 17:51:40,0.99,4969819,0.494,0.493,0.013,2455090,2450120,64607,22,10,10,0,
2020-11-06 18:06:39,0.99,4969822,0.494,0.493,0.013,2455092,2450122,64607,3,1,1,0,
2020-11-06 18:10:39,0.99,4969836,0.494,0.493,0.013,2455098,2450129,64607,14,6,6,0,
2020-11-06 18:14:40,0.99,4969860,0.494,0.493,0.013,2455110,2450140,64608,24,11,11,0,
2020-11-06 18:17:43,0.99,4969869,0.494,0.493,0.013,2455115,2450145,64608,9,4,4,0,
2020-11-06 18:36:39,0.99,4969873,0.494,0.493,0.013,2455117,2450147,64608,4,1,1,0,
2020-11-06 18:41:44,0.99,4969880,0.494,0.493,0.013,2455120,2450150,64608,7,3,3,0,
2020-11-06 18:45:40,0.99,4970093,0.494,0.493,0.013,2455225,2450255,64611,213,105,105,2,
2020-11-06 18:57:39,0.99,4970146,0.494,0.493,0.013,2455252,2450281,64611,53,26,26,0,
2020-11-06 19:02:40,0.99,4970158,0.494,0.493,0.013,2455258,2450287,64612,12,5,5,0,
2020-11-06 19:14:40,0.99,4971278,0.494,0.493,0.013,2455811,2450840,64626,1120,553,552,14,
2020-11-06 19:20:50,0.99,4971368,0.494,0.493,0.013,2455855,2450884,64627,90,44,44,1,
2020-11-06 19:33:40,0.99,4971488,0.494,0.493,0.013,2455915,2450943,64629,120,59,59,1,
2020-11-06 20:00:26,0.99,4971489,0.494,0.493,0.013,2455915,2450944,64629,1,0,0,0,
2020-11-06 20:02:24,0.99,4971490,0.494,0.493,0.013,2455916,2450944,64629,1,0,0,0,
2020-11-06 20:03:42,0.99,4971523,0.494,0.493,0.013,2455932,2450960,64629,33,16,16,0,
2020-11-06 20:04:49,0.99,4971534,0.494,0.493,0.013,2455937,2450966,64629,11,5,5,0,
2020-11-06 20:05:48,0.99,4971776,0.494,0.493,0.013,2456057,2451085,64633,242,119,119,3,
2020-11-06 20:06:44,0.99,4971779,0.494,0.493,0.013,2456058,2451087,64633,3,1,1,0,
2020-11-06 20:09:46,0.99,4971782,0.494,0.493,0.013,2456060,2451088,64633,3,1,1,0,
2020-11-06 20:11:06,0.99,4971795,0.494,0.493,0.013,2456066,2451094,64633,13,6,6,0,
2020-11-06 20:19:32,0.99,4971812,0.494,0.493,0.013,2456075,2451103,64633,17,8,8,0,
2020-11-06 20:20:45,0.99,4971844,0.494,0.493,0.013,2456090,2451119,64633,32,15,15,0,
2020-11-06 20:21:30,0.99,4971850,0.494,0.493,0.013,2456093,2451122,64634,6,2,2,0,
2020-11-06 20:22:16,0.99,4971863,0.494,0.493,0.013,2456100,2451128,64634,13,6,6,0,
2020-11-06 20:22:38,0.99,4971870,0.494,0.493,0.013,2456103,2451131,64634,7,3,3,0,
2020-11-06 20:27:39,0.99,4972023,0.494,0.493,0.013,2456179,2451207,64636,153,75,75,1,
2020-11-06 20:29:40,0.99,4972081,0.494,0.493,0.013,2456208,2451235,64637,58,28,28,0,
2020-11-06 21:17:40,0.99,4972546,0.494,0.493,0.013,2456437,2451465,64643,465,229,229,6,
2020-11-06 21:20:44,0.99,4972734,0.494,0.493,0.013,2456530,2451557,64645,188,92,92,2,
2020-11-06 21:51:40,0.99,4972897,0.494,0.493,0.013,2456611,2451638,64647,163,80,80,2,
2020-11-07 00:37:40,0.99,4972971,0.494,0.493,0.013,2456647,2451674,64648,74,36,36,0,
2020-11-07 02:44:54,0.99,4978081,0.494,0.493,0.013,2459172,2454193,64715,5110,2524,2519,66,
2020-11-07 13:04:54,0.99,4978173,0.494,0.493,0.013,2459217,2454239,64716,92,45,45,1,
2020-11-07 13:13:46,0.99,4978241,0.494,0.493,0.013,2459251,2454272,64717,68,33,33,0,
2020-11-07 14:20:58,0.99,4978967,0.494,0.493,0.013,2459609,2454630,64726,726,358,357,9,
2020-11-07 14:43:45,0.99,4979092,0.494,0.493,0.013,2459671,2454692,64728,125,61,61,1,
2020-11-07 18:52:45,0.99,4981074,0.495,0.493,0.012,2465631,2455669,59772,1982,5960,977,-4955,
2020-11-08 02:20:58,0.99,4983320,0.495,0.493,0.012,2466743,2456776,59799,2246,1111,1107,26,
2020-11-08 08:07:51,0.99,4983321,0.495,0.493,0.012,2466743,2456777,59799,1,0,0,0,
2020-11-08 14:37:41,0.99,4983730,0.495,0.493,0.012,2466946,2456978,59804,409,202,201,4,
2020-11-09 08:37:40,0.99,4983735,0.495,0.493,0.012,2466948,2456981,59804,5,2,2,0,
2020-11-09 09:02:40,0.99,4983903,0.495,0.493,0.012,2467031,2457064,59806,168,83,82,2,
2020-11-09 09:35:42,0.99,4983911,0.495,0.493,0.012,2467035,2457068,59806,8,3,3,0,
2020-11-09 10:54:40,0.99,4983918,0.495,0.493,0.012,2467039,2457071,59807,7,3,3,0,
2020-11-09 10:55:41,0.99,4984617,0.495,0.493,0.012,2467385,2457416,59815,699,346,344,8,
2020-11-09 11:00:44,0.99,4984623,0.495,0.493,0.012,2467388,2457419,59815,6,2,2,0,
2020-11-09 11:02:41,0.99,4984698,0.495,0.493,0.012,2467425,2457456,59816,75,37,36,0,
2020-11-09 11:26:41,0.99,4984751,0.495,0.493,0.012,2467451,2457482,59817,53,26,26,0,
2020-11-09 11:50:45,0.99,4984754,0.495,0.493,0.012,2467453,2457483,59817,3,1,1,0,
2020-11-09 12:00:46,0.99,4984826,0.495,0.493,0.012,2467488,2457519,59817,72,35,35,0,
2020-11-09 12:05:40,0.99,4984829,0.495,0.493,0.012,2467490,2457520,59817,3,1,1,0,
2020-11-09 12:15:40,0.99,4984835,0.495,0.493,0.012,2467493,2457523,59818,6,2,2,0,
2020-11-09 12:26:41,0.99,4984841,0.495,0.493,0.012,2467496,2457526,59818,6,2,2,0,
2020-11-09 12:29:41,0.99,4984853,0.495,0.493,0.012,2467502,2457532,59818,12,5,5,0,
2020-11-09 12:40:43,0.99,4984895,0.495,0.493,0.012,2467523,2457553,59818,42,20,20,0,
2020-11-09 13:09:41,0.99,4984956,0.495,0.493,0.012,2467553,2457583,59819,61,30,30,0,
2020-11-09 13:45:44,0.99,4984981,0.495,0.493,0.012,2467565,2457595,59819,25,12,12,0,
2020-11-09 14:01:43,0.99,4985005,0.495,0.493,0.012,2467577,2457607,59820,24,11,11,0,
2020-11-09 14:24:43,0.99,4985010,0.495,0.493,0.012,2467579,2457609,59820,5,2,2,0,
2020-11-09 14:35:41,0.99,4985035,0.495,0.493,0.012,2467592,2457622,59820,25,12,12,0,
2020-11-09 15:13:41,0.99,4985036,0.495,0.493,0.012,2467592,2457622,59820,1,0,0,0,
2020-11-09 15:24:41,0.99,4985039,0.495,0.493,0.012,2467594,2457624,59820,3,1,1,0,
2020-11-09 15:43:41,0.99,4986306,0.495,0.493,0.012,2468221,2458248,59835,1267,627,624,15,
2020-11-09 15:56:42,0.99,4986538,0.495,0.493,0.012,2468336,2458363,59838,232,114,114,2,
2020-11-09 16:29:40,0.99,4986550,0.495,0.493,0.012,2468342,2458369,59838,12,5,5,0,
2020-11-09 17:10:42,0.99,4986618,0.495,0.493,0.012,2468375,2458402,59839,68,33,33,0,
2020-11-09 17:16:39,0.99,4986619,0.495,0.493,0.012,2468376,2458403,59839,1,0,0,0,
2020-11-09 17:18:41,0.99,4986621,0.495,0.493,0.012,2468377,2458404,59839,2,0,0,0,
2020-11-09 17:19:40,0.99,4986630,0.495,0.493,0.012,2468381,2458408,59839,9,4,4,0,
2020-11-09 17:28:41,0.99,4986634,0.495,0.493,0.012,2468383,2458410,59839,4,1,1,0,
2020-11-09 17:30:41,0.99,4986996,0.495,0.493,0.012,2468563,2458589,59843,362,179,178,4,
2020-11-09 17:45:42,0.99,4986997,0.495,0.493,0.012,2468563,2458589,59843,1,0,0,0,
2020-11-09 18:35:40,0.99,4987008,0.495,0.493,0.012,2468568,2458594,59844,11,5,5,0,
2020-11-09 20:50:43,0.99,4988332,0.495,0.493,0.012,2469224,2459247,59859,1324,655,652,15,
2020-11-09 21:50:19,0.99,4988335,0.495,0.493,0.012,2469225,2459249,59860,3,1,1,0,
2020-11-10 08:26:04,0.99,4988635,0.495,0.492,0.013,2469374,2454408,64852,300,148,-4840,4992,
2020-11-10 09:25:48,0.99,4988641,0.495,0.492,0.013,2469377,2454411,64852,6,2,2,0,
2020-11-10 09:52:49,0.99,4988871,0.495,0.493,0.012,2469491,2459513,59866,230,113,5102,-4985,
2020-11-10 10:48:57,0.99,4988880,0.495,0.493,0.012,2469495,2459517,59866,9,4,4,0,
2020-11-10 12:00:54,0.99,4988881,0.495,0.493,0.012,2469496,2459518,59866,1,0,0,0,
2020-11-10 13:45:48,0.99,4989313,0.495,0.492,0.013,2469709,2454741,64861,432,213,-4776,4994,
2020-11-10 14:59:49,0.99,4989314,0.495,0.492,0.013,2469710,2454742,64861,1,0,0,0,
2020-11-10 15:02:48,0.99,4989321,0.495,0.492,0.013,2469713,2454745,64861,7,3,3,0,
2020-11-10 15:10:53,0.99,4989336,0.495,0.492,0.013,2469721,2454753,64861,15,7,7,0,
2020-11-10 15:22:50,0.99,4989475,0.495,0.492,0.013,2469790,2454821,64863,139,68,68,1,
2020-11-10 16:09:49,0.99,4989493,0.495,0.492,0.013,2469799,2454830,64863,18,8,8,0,
2020-11-10 16:15:49,0.99,4989500,0.495,0.492,0.013,2469802,2454834,64863,7,3,3,0,
2020-11-10 16:17:48,0.99,4989503,0.495,0.492,0.013,2469803,2454835,64863,3,1,1,0,
2020-11-10 18:27:54,0.99,4989514,0.495,0.492,0.013,2469809,2454840,64863,11,5,5,0,
2020-11-10 18:40:50,0.99,4989642,0.495,0.492,0.013,2469872,2454903,64865,128,63,62,1,
2020-11-10 19:10:51,0.99,4992124,0.495,0.492,0.013,2471101,2456125,64897,2482,1228,1221,32,
2020-11-11 07:34:05,0.99,4992198,0.495,0.492,0.013,2471138,2456161,64898,74,36,36,0,
2020-11-11 08:40:56,0.99,4992208,0.495,0.492,0.013,2471142,2456166,64898,10,4,4,0,
2020-11-11 10:22:06,0.99,4992209,0.495,0.492,0.013,2471143,2456166,64898,1,0,0,0,
2020-11-11 14:06:52,0.99,4992321,0.495,0.492,0.013,2471198,2456221,64900,112,55,55,1,
2020-11-11 17:31:48,0.99,4992420,0.495,0.492,0.013,2471247,2456270,64901,99,49,48,1,
2020-11-12 13:55:49,0.99,4992422,0.495,0.492,0.013,2471248,2456271,64901,2,0,0,0,
2020-11-12 18:57:58,0.99,4992537,0.495,0.492,0.013,2471305,2456328,64902,115,56,56,1,
2020-11-12 20:21:50,0.99,4992664,0.495,0.492,0.013,2471368,2456390,64904,127,62,62,1,
